File,Source_Contract,Source_Function,Target_Contract,Chain
ERC721LazyMintTest.sol,ERC721LazyMintTest,transferFromOrMint,ERC721LazyMintTest,No chain
ERC721LazyMintTest.sol,ERC721LazyMintTest,encode,ERC721LazyMintTest,No chain
ERC721LazyMintTest.sol,ERC721LazyMintTest,encode,ERC721LazyMintTest,No chain
ERC721Test.sol,ERC721Test,__ERC721Test_init,ERC721Test,initializer
ERC1155Test.sol,ERC1155Test,__ERC1155Test_init,ERC1155Test,initializer
ERC721LazyMintTransferProxyTest.sol,ERC721LazyMintTransferProxyTest,transfer,ERC721LazyMintTransferProxyTest,onlyOperator
RoyaltiesV1Upgradeable.sol,RoyaltiesV1Upgradeable,__RoyaltiesV1Upgradeable_init_unchained,RoyaltiesV1Upgradeable,initializer
RoyaltiesV2Upgradeable.sol,RoyaltiesV2Upgradeable,__RoyaltiesV2Upgradeable_init_unchained,RoyaltiesV2Upgradeable,initializer
WrapperHelper.sol,IMatchERC721,matchERC721UsingCriteria,IERC721,No chain
WrapperHelper.sol,IMatchERC1155,matchERC1155UsingCriteria,IERC1155,No chain
WrapperHelper.sol,WrapperHelper,getDataWyvernAtomicMatchWithError,IWyvernExchangeError,"->encodeWithSelector(IWyvernExchangeError->atomicMatchError_->selector,_openSeaBuy->addrs,_openSeaBuy->uints,_openSeaBuy->feeMethodsSidesKindsHowToCalls,_openSeaBuy->calldataBuy,_openSeaBuy->calldataSell,_openSeaBuy->replacementPatternBuy,_openSeaBuy->replacementPatternSell,_openSeaBuy->staticExtradataBuy,_openSeaBuy->staticExtradataSell,_openSeaBuy->vs,_openSeaBuy->rssMetadata)"
WrapperHelper.sol,WrapperHelper,getDataERC721UsingCriteria,IERC721,No chain
WrapperHelper.sol,WrapperHelper,getDataERC721UsingCriteria,IMatchERC721,"->encodeWithSelector(IMatchERC721->matchERC721UsingCriteria->selector,from,to,token,tokenId)"
WrapperHelper.sol,WrapperHelper,getDataERC1155UsingCriteria,IERC1155,No chain
WrapperHelper.sol,WrapperHelper,getDataERC1155UsingCriteria,IMatchERC1155,"->encodeWithSelector(IMatchERC1155->matchERC1155UsingCriteria->selector,from,to,token,tokenId,amount)"
RaribleExchangeWrapper.sol,RaribleExchangeWrapper,singlePurchase,RaribleExchangeWrapper,No chain
RaribleExchangeWrapper.sol,RaribleExchangeWrapper,singlePurchase,RaribleExchangeWrapper,No chain
RaribleExchangeWrapper.sol,RaribleExchangeWrapper,singlePurchase,RaribleExchangeWrapper,Execution
RaribleExchangeWrapper.sol,RaribleExchangeWrapper,bulkPurchase,RaribleExchangeWrapper,No chain
RaribleExchangeWrapper.sol,RaribleExchangeWrapper,bulkPurchase,RaribleExchangeWrapper,No chain
RaribleExchangeWrapper.sol,RaribleExchangeWrapper,bulkPurchase,RaribleExchangeWrapper,Execution
RaribleExchangeWrapper.sol,RaribleExchangeWrapper,purchase,RaribleExchangeWrapper,No chain
RaribleExchangeWrapper.sol,RaribleExchangeWrapper,purchase,RaribleExchangeWrapper,No chain
RaribleExchangeWrapper.sol,RaribleExchangeWrapper,purchase,RaribleExchangeWrapper,No chain
RaribleExchangeWrapper.sol,RaribleExchangeWrapper,purchase,RaribleExchangeWrapper,No chain
RaribleExchangeWrapper.sol,RaribleExchangeWrapper,purchase,RaribleExchangeWrapper,No chain
RaribleExchangeWrapper.sol,RaribleExchangeWrapper,purchase,RaribleExchangeWrapper,No chain
