File,Source_Contract,Source_Function,Target_Contract,Chain
LegacyClaimsData.sol,LegacyClaimsData,changeDependentContractAddress,LegacyClaimsData,onlyInternal
LegacyGateway.sol,LegacyGateway,buyCover,LegacyGateway,onlyMember
LegacyGateway.sol,LegacyGateway,buyCover,LegacyGateway,whenNotPaused
LegacyQuotationData.sol,LegacyQuotationData,addInTotalSumAssuredSC,LegacyQuotationData,onlyInternal
LegacyQuotationData.sol,LegacyQuotationData,subFromTotalSumAssuredSC,LegacyQuotationData,onlyInternal
LegacyQuotationData.sol,LegacyQuotationData,subFromTotalSumAssured,LegacyQuotationData,onlyInternal
LegacyQuotationData.sol,LegacyQuotationData,addInTotalSumAssured,LegacyQuotationData,onlyInternal
LegacyQuotationData.sol,LegacyQuotationData,setTimestampRepeated,LegacyQuotationData,onlyInternal
LegacyQuotationData.sol,LegacyQuotationData,addCover,LegacyQuotationData,onlyInternal
LegacyQuotationData.sol,LegacyQuotationData,addCover,LegacyQuotationData,CoverDetailsEvent
LegacyQuotationData.sol,LegacyQuotationData,addHoldCover,LegacyQuotationData,onlyInternal
LegacyQuotationData.sol,LegacyQuotationData,setRefundEligible,LegacyQuotationData,onlyInternal
LegacyQuotationData.sol,LegacyQuotationData,setHoldedCoverIDStatus,LegacyQuotationData,onlyInternal
LegacyQuotationData.sol,LegacyQuotationData,setKycAuthAddress,LegacyQuotationData,onlyInternal
LegacyQuotationData.sol,LegacyQuotationData,changeAuthQuoteEngine,LegacyQuotationData,onlyInternal
LegacyQuotationData.sol,LegacyQuotationData,changeCoverStatusNo,LegacyQuotationData,onlyInternal
LegacyQuotationData.sol,LegacyQuotationData,changeCoverStatusNo,LegacyQuotationData,CoverStatusEvent
LegacyClaimsReward.sol,LegacyClaimsReward,transferRewards,LegacyClaimsReward,No chain
LegacyClaimsReward.sol,LegacyClaimsReward,transferRewards,LegacyClaimsReward,No chain
LegacyClaimsReward.sol,LegacyClaimsReward,transferRewards,LegacyClaimsReward,No chain
LegacyClaimsReward.sol,LegacyClaimsReward,transferRewards,LegacyClaimsReward,No chain
LegacyClaimsReward.sol,LegacyClaimsReward,changeDependentContractAddress,LegacyClaimsReward,onlyInternal
LegacyClaimsReward.sol,LegacyClaimsReward,upgrade,LegacyClaimsReward,No chain
LegacyClaimsReward.sol,LegacyClaimsReward,upgrade,LegacyClaimsReward,No chain
LegacyClaimsReward.sol,LegacyClaimsReward,upgrade,LegacyClaimsReward,onlyInternal
YieldTokenIncidents.sol,YieldTokenIncidents,submitIncident,YieldTokenIncidents,No chain
YieldTokenIncidents.sol,YieldTokenIncidents,submitIncident,YieldTokenIncidents,No chain
